Tweet,Keyword
"Nepal reports 209 new Covid-19 cases, two deaths According to the Health Ministry, the countrywide death toll has now reached 11,590 and the number of active cases stands at 4,864. ",death
"Nepal reports 252 new Covid-19 cases, three deaths According to the Health Ministry, the countrywide death toll has now reached 11,577 and the number of active cases stands at 5,242. ",death
"A statue of the late historian Satya Mohan Joshi displayed on the 13th day of his death, at Patan Durbar Square on Saturday. Photo by: @sthemanta ",death
"Nepal logs 88 new Covid-19 cases According to the Health Ministry, the countrywide death toll has now reached 11,948 and the number of active cases stands at 6,150. ",death
Peru’s attorney general has launched 11 inquiries to identify those responsible for more than three dozen mostly civilian deaths during some of the country’s most violent social protests in years. ,death
"Nepal reports 111 cases as rapid antigen tests added to daily infection tallies According to the Health Ministry, the countrywide death toll has now reached 11,935 and the number of active cases stands at 8,517. ",death
Easing curbs in ‘Covid-zero regions’ could cause 2 million deaths in a year: China study ,death
Peru’s armed forces to take control of key infrastructure amid protests The decision comes as protests that have led to at least six deaths continue across the country following the ousting of its former president. ,death
"WHO fears more deaths in Sudan due to outbreaks, collapse of services Battles between Sudan’s army and the Rapid Support Forces paramilitary since mid-April has killed at least 459 people and injured more than 4,000, according to the WHO. ",death
"Supreme Court orders its administration to take petitions against Prime Minister Dahal The petitions by two advocates demand legal action against Dahal, the chief of the Maoist Centre, for publicly claiming responsibility for 5,000 insurgency-era deaths. ",death
India says China situation dangerous on Himalayan front Violence erupted in the eastern sector of the undemarcated border between the nuclear-armed Asia giants in December but did not result in any deaths. ,death
"Nepal reports 10,703 cases as rapid antigen tests added to daily infection tallies According to the Health Ministry, the countrywide death toll has now reached 11,635 and the number of active cases stands at 65,374. ",death
Saudi prince's immunity contested in Khashoggi fiancee’s wrongful death suit ,death
Locals are first responders during disasters but they are ill-equipped and untrained  — by @arjunpoudeltkp,disaster
Kathmandu among 26 cities in South Asia ‘at high risk of disaster’ #KathmanduPost ,disaster
"With at least 115 people killed and 50 missing in various water-induced disasters between June 13 and July 13, soon after the monsoon arrived in Nepal, it is already turning out to be one of deadliest rainy seasons in the last 11 years.  — by @CK_Mandal",disaster
"UPDATE: 11 bodies recovered from flood and landslides site in Baglung More than 20 people have gone out of contact following the disasters, authorities say.  — by Prakash Baral",disaster
"#Opinion Better to be prepared: The planned National Disaster Management Authority must be formed without delay, by Suman Kumar Karna ",disaster
"By ignoring air pollution levels, government entities are actively creating a health disaster, by Samik Adhikari  ",disaster
New policy allows social organisations to divert up to 15 percent budget to disaster response  — by @journoprithvi,disaster
"More than 1,600 houses in Bajura at high risk of water-induced disasters Residents of the affected settlements have urged authorities to move them to safer locations.  — by @BajuraShah",disaster
Disaster survivors ask where the leaders were ‘when we were in pain’ ,disaster
972 places in Gandaki Province at risk of monsoon-induced disasters The study included those places that the administration offices of the respective districts identified as flood/landslide-prone areas.  — by Pratiksha Kafle,disaster
"At least 20 dead in central Afghanistan floods The Taliban government, which took over the country last August, has struggled to cope with the disasters and has called for assistance. ",disaster
"Salyan unprepared to tackle monsoon disasters Around 500 families in the district are vulnerable to monsoon-related disasters this year, authorities say.  — by Biplab Maharjan",disaster
Recovery taking longer than expected Pokhara tourism has been trying to bounce back from the Covid-19 disaster. But it has been tough going.  — by @abstractdpak,disaster
"OPINION: Disaster, loss, damage and poverty ""Improperly planned infrastructure and unplanned urbanisation are giving an open invitation to disasters.""  — by Kribina Pathak",disaster
"By ignoring hazardous air pollution, govt entities are actively creating a public health disaster, by Samik Adhikari ",disaster
[Editorial]Enact the law: The Disaster Management Act should be approved without delay ,disaster
"Nepali asylum seekers in Europe Poverty, natural disasters are not grounds for refugee status | Shubhash Wostey ",disaster
"When disasters strike, police are the first responders, but they are severely ill-equipped  — by @dhungana_shuvam",disaster
OPINION: Civilians to the rescue The Yeti crash has once again brought to the fore the need for effective disaster management.  — by Shrijan Bahadur Malla,disaster
"The area, which is one of the last remaining slums in the East-Asian nation, has been prone to fires, floods and disasters, with many homes built using cardboard and wood, and residents exposed to safety and health issues. ",disaster
"Monsoon floods: Darnal tries to come to terms with loss of his wife, daughter in the disaster #KathmanduPost  ",disaster
Parliament committee directs govt to act pronto on disaster management to mitigate risks of landslides and #floods ,disaster
